Car_ID,Owner_Name,Contact,City,Purchase_Year
 C46407  ,ownER_45407, +91 9847868088 , HYdERabad,01 jaN 1970 
 c46408 ,OwNeR_45408, +91 9878811577,LUCKnOW ,01 JaN 1970
c46409, oWnEr_45409 ,+91 9496616453 ,hYdERAbad, 1970-01-01
 c46410 , OwnEr_45410 , +91 9716731048 , MuMbAi ,01-01-1970 
C46411, OwneR_45411  , +91 9496756818, LUcknow, 1970-01-01
  C46412,oWNeR_45412,+91 9433415236 , mUMbai  ,01-01-1970
 c46413 ,Owner_45413 , +91 9443564503 , delhi,01-01-1970
  C46414 ,oWNEr_45414 , +91 9394733468 ,pUne , 1970/01/01
c46415 ,OWnEr_45415 ,+91 9984911049, dElhi,1970/01/01
c46416, owNER_45416 ,+91 9182941537  ,bANgAloRE,"jAn 01, 1970 "
C46417 , OWneR_45417, +91 9232645279,Jaipur ,01-01-1970 
c46418 ,OwNer_45418,+91 9815586921  ,  MUMbAi ,"jAN 01, 1970"
C46419 ,  OWNeR_45419 , +91 9986611068 ,lUCknOw,1970-01-01
c46420  , oWNER_45420,+91 9947541124 ,  JaIpur," JAN 01, 1970"
 c46421 ,oWnEr_45421,  +91 9615826166, bANgalOrE,01/01/1970
 C46422 ,oWnER_45422  ,+91 9573606555,JaiPUr, 01 jaN 1970
 C46423  , owner_45423 ,+91 9438577026 , muMBAi ,1970/01/01
  C46424,OwNer_45424 ,+91 9128327636,LUcknOw,1970/01/01
 C46425  , oWNEr_45425 ,+91 9951378101, BANgaloRe,1970-01-01
  c46426, oWnEr_45426, +91 9991654039  ,cHenNAI , 01/01/1970
 C46427 , oWneR_45427 , +91 9667009342,luCKnoW,01 JAN 1970
 C46428,OwNer_45428 , +91 9874303847,HydErABad ,01/01/1970
 C46429,OwNEr_45429, +91 9244059748 , PuNE,01/01/1970 
c46430 ,OWnEr_45430 , +91 9699339909,jAipUr,01-01-1970
C46431, OWnEr_45431 ,+91 9150243961, puNE ,"JAn 01, 1970"
 c46432  , OWNer_45432,+91 9504840719, jaIPUr,01-01-1970
 C46433,ownER_45433 ,+91 9236088157,dElhi,1970/01/01
 c46434 , OWNEr_45434 , +91 9480247639, kOlkata,1970/01/01 
c46435 ,OWNEr_45435, +91 9606111498, deLHi ,1970/01/01
C46436,owNeR_45436, +91 9542642368, bANgaLOrE , 01/01/1970
C46437,owneR_45437, +91 9211192760, hYdErABAD,"jan 01, 1970"
  C46438 , owner_45438 ,+91 9332790660,LUcKnoW,1970-01-01
C46439,owNeR_45439 ,+91 9199244658, KolkaTa ,01-01-1970 
  C46440 ,  oWnER_45440 ,+91 9710948567 , MUmBai,1970-01-01
 C46441 , OWNER_45441 ,+91 9550528746  , jAIpUR,1970/01/01
c46442 ,owNer_45442 ,+91 9503374421 , hyDeRABaD,"jaN 01, 1970"
 c46443  , OWnEr_45443 ,+91 9217849408, DELHI ,01-01-1970 
 C46444,OWnER_45444, +91 9846246269 ,MuMBai , 01 JaN 1970 
 c46445 ,Owner_45445,+91 9148647472,bANGaLore, 1970/01/01 
 c46446 , OwNER_45446 , +91 9460458193 , lUCKnow ,"jAN 01, 1970"
C46447 , OWNer_45447,+91 9913802420, DelHi,01-01-1970
 c46448,OwnEr_45448, +91 9641498547 ,bAnGaLore, 1970/01/01
C46449 ,owNeR_45449,  +91 9820150903,jaIPuR,1970/01/01
 c46450 ,owner_45450,+91 9806331387 , PUNe ,"jAN 01, 1970"
  c46451,oWNeR_45451, +91 9955545562, LUcKnOW,1970/01/01 
 C46452 ,OwNEr_45452 ,+91 9112669761,BAngAloRE,1970-01-01 
  C46453,  owNEr_45453,+91 9537830308,bANgALOre  ,01-01-1970
c46454 ,owNer_45454,+91 9843271799  ,cHEnnAi,1970-01-01
C46455 ,  OWnER_45455  , +91 9918534931 ,  BaNGALOre ,01-01-1970
 c46456, OwNeR_45456 , +91 9233942554 ,CHENnAi ,1970/01/01
C46457 ,OWnEr_45457 ,  +91 9425798105, LUcKnOW,1970-01-01
 c46458, oWnER_45458 ,+91 9397059459,  jAIpUr, 1970/01/01 
 c46459 , owNER_45459 ,  +91 9858166101, KolKAta,1970-01-01 
C46460 , oWnER_45460, +91 9317680460, LUCKNOW,1970/01/01
 C46461, owNEr_45461, +91 9803211603, koLKata , 01 jan 1970
C46462 ,oWner_45462,+91 9382591076,  hydERaBAd, 01 JAN 1970
 C46463 ,oWnER_45463, +91 9883774009,BaNGalORe ,01 jAn 1970 
c46464, OWneR_45464, +91 9386748201,jaiPuR, 01/01/1970 
 C46465, owNEr_45465, +91 9492698525,dElHI,01 JAn 1970 
c46466  ,oWNER_45466 ,  +91 9991906839  ,dELhI,01-01-1970 
c46467,OWnER_45467 ,+91 9484848689, hYdERABad  ,"jan 01, 1970"
 c46468 ,OwnEr_45468, +91 9668388513 , delhI ,01/01/1970
  C46469,ownEr_45469, +91 9237771385, muMBAI,01/01/1970
c46470 , oWNER_45470 , +91 9934936061 ,PunE ,01 JAN 1970 
  C46471 ,OwNER_45471, +91 9504165490, koLkAtA ,01/01/1970
C46472,owneR_45472, +91 9209892388, MuMbaI ,01-01-1970
 c46473 ,OwNeR_45473  ,+91 9502091881 ,KolKata,01/01/1970
C46474, oWnEr_45474 , +91 9305222926 ,BaNGaLOre  ,1970-01-01
c46475, oWnER_45475 , +91 9187897967  , DElHi, 01-01-1970
c46476 ,owNer_45476 , +91 9618423656 , lUckNOW,1970/01/01 
c46477 , OwNer_45477,+91 9161578186 ,jAIpuR,"jAn 01, 1970"
 C46478 , owNeR_45478, +91 9530106212 , koLKAtA, 1970/01/01
c46479,oWner_45479,+91 9359288973 , kolKATA,1970/01/01 
 C46480, oWNEr_45480 , +91 9106426631, chennAi , 01/01/1970 
 C46481,OwnER_45481 ,+91 9404194829 , JaIPuR ,1970/01/01
  c46482,OWnER_45482 ,+91 9253392698,ahMEDABaD , 01 JaN 1970
C46483 ,  oWNEr_45483 , +91 9124386302  , pUNe,01/01/1970
 C46484, oWNeR_45484 , +91 9426650886 ,MUMbAi,1970-01-01
  c46485,OWNeR_45485 ,+91 9920604894, Pune , 01-01-1970
c46486 ,owNeR_45486 ,+91 9284325244, jaIpUR  , 01 jan 1970 
  c46487 , owNEr_45487, +91 9663074602, chennaI ,01-01-1970
 c46488 ,OwNEr_45488 ,+91 9981256017, AhmeDAbad ,"JaN 01, 1970"
c46489,OwNeR_45489, +91 9841158583,PuNe ,01-01-1970
c46490 , owner_45490 ,+91 9801690852 ,  mumbAI , 01-01-1970
C46491 , OwNeR_45491 , +91 9912004224,aHmedABaD ,1970/01/01
 c46492 , OWnEr_45492 ,  +91 9684529164,pUNe,01-01-1970 
C46493,owNER_45493, +91 9118431985 , LucKnow,1970/01/01
 C46494 , owNER_45494  ,+91 9701509132,jAIpur,01/01/1970
C46495 ,OWNeR_45495, +91 9844521179 ,  puNe,1970-01-01
C46496 ,owNER_45496 ,+91 9452737057 , baNGaLOrE ,1970/01/01
C46497  , ownER_45497  ,  +91 9735193229,jaiPUr,01-01-1970 
 c46498 ,OwNeR_45498 , +91 9783384878, pUNE, 01-01-1970
c46499,OwneR_45499, +91 9698370725, lUCKnoW,1970-01-01 
  c46500,oWNEr_45500, +91 9262809313 , ahMedaBAD , 01 jaN 1970 
c46501 ,owNer_45501 , +91 9355499290  , PunE,01-01-1970 
c46502 ,OWNeR_45502,+91 9714734324,  hyDeRaBAd,01 JAn 1970
 c46503 , oWnER_45503,+91 9917619043, jAIPur ,1970/01/01 
c46504,OWnEr_45504,+91 9932608102,PunE,01-01-1970
 c46505,owNeR_45505 , +91 9722579627 ,dElhi ,01 jan 1970
c46506, OWnER_45506,+91 9567966054  , jaiPUr, 01 JAN 1970
 C46507 ,OWneR_45507 , +91 9430087422 ,PuNE ,1970-01-01
 c46508 , owNER_45508 ,+91 9359276802  , pune ,01 JaN 1970
c46509  ,oWNER_45509,+91 9847576767, aHmeDabaD, 1970/01/01
 c46510 , oWNEr_45510  ,+91 9840678176,DELHI ,"jAn 01, 1970 "
c46511,OwnER_45511,+91 9856210572 , lUcKnOW ,1970-01-01
C46512,OwNeR_45512 , +91 9388178877, LUckNow , 01 JaN 1970 
C46513, OwneR_45513,  +91 9737390819,aHmEDAbad  , 1970/01/01
 C46514 ,  oWNer_45514 , +91 9289207958  , CHENNAI ,01/01/1970 
C46515 , OWNeR_45515, +91 9467303483, baNgaLORE,1970/01/01
C46516,oWner_45516, +91 9428080953 , PUnE, 01-01-1970
c46517 , ownER_45517 ,+91 9606334712,cHEnNaI , 1970/01/01
c46518 ,oWnEr_45518  , +91 9149542360 , DElHI,1970/01/01
c46519 ,OWNeR_45519, +91 9664875356,  BangalOre ,"jAN 01, 1970 "
C46520 ,  owNeR_45520  ,+91 9706511638,JAIPUr  ,01/01/1970 
c46521  , OwneR_45521, +91 9911744291 ,CheNNAI ,1970-01-01
  c46522,oWnER_45522 , +91 9151261576 , puNE ,1970-01-01
 c46523,  ownER_45523,+91 9205350229,  pUne ,"jAn 01, 1970"
C46524 , OWNer_45524 , +91 9172656298 ,  jAipur,01 jan 1970 
c46525, OwneR_45525  ,+91 9769384669 ,JAipUR ,1970-01-01
c46526 ,OWnER_45526, +91 9992501795 , JAIpur ,1970/01/01
c46527 ,oWner_45527,+91 9624956330 , AhMedaBAD,1970-01-01 
  C46528, OwnEr_45528, +91 9410967328 ,DelHI, 01/01/1970
 C46529,owner_45529, +91 9756986917, dElhI ,1970-01-01
c46530, OWnEr_45530 ,  +91 9584582654 , HyDERabad, 01/01/1970 
  c46531,owner_45531 ,+91 9822307290, HYDerAbad  ,01 JAn 1970
 c46532,OwNEr_45532,+91 9231618455  ,puNE,1970/01/01
 c46533,owner_45533 ,+91 9691535236, hYDerabAd ,1970/01/01 
c46534, owNER_45534 , +91 9322714471 ,  HyDERAbad,01/01/1970
 C46535 , OWner_45535,+91 9239412171 , LUcKnoW ,01-01-1970
 C46536 , OWNER_45536, +91 9482304902,hyDErabaD ,1970-01-01
c46537 ,owner_45537,+91 9415391445 ,CHeNnAi,01 Jan 1970
C46538 ,OWNeR_45538 ,  +91 9936351072  ,DeLHI, 01/01/1970
C46539, owNeR_45539, +91 9291774138,MumbAI ,1970-01-01 
c46540, oWNeR_45540 ,+91 9214641712,mumbAI, 1970-01-01
  C46541,ownEr_45541 , +91 9589963711 , pUNE  ,"Jan 01, 1970"
c46542, owneR_45542 , +91 9503101842,jaIPur,"jAN 01, 1970 "
c46543 ,OWneR_45543, +91 9397658371 ,HyDERabAD,1970-01-01 
  C46544, OwneR_45544,+91 9522758582 ,dElhi,01 Jan 1970 
C46545,oWNER_45545, +91 9294632170  ,  hYdERaBAd ,1970-01-01
C46546 , owNeR_45546 , +91 9528287206, JAiPuR,01 JAn 1970
  C46547,owneR_45547, +91 9500985075 ,jaipUR ," JAn 01, 1970"
 C46548 , OwneR_45548, +91 9316819050 ,luCKNow , 01 jAN 1970 
C46549 , ownER_45549,+91 9609721732, hYderabAD  ,01-01-1970
C46550  ,OWner_45550,+91 9943529043,DelHI,"JaN 01, 1970"
 c46551, OwNeR_45551,+91 9469951015, BAnGALore,1970-01-01
 c46552 , OwNEr_45552, +91 9116169695 ,cHennai,01/01/1970
 C46553,OWNeR_45553 , +91 9507029607,hyDERAbaD, 01/01/1970
C46554, OwNeR_45554, +91 9145191321 ,PUNe ,01-01-1970
c46555  , owNer_45555, +91 9721531333  ,HydEraBAD,"jAN 01, 1970"
C46556,oWNer_45556 ,+91 9499829903, LucKNoW,1970/01/01 
  c46557,owner_45557  , +91 9255420097  , ahMEdAbAd ," Jan 01, 1970"
C46558,OwNeR_45558,  +91 9509247366 , KolkaTA ,"jAN 01, 1970 "
 C46559, owNER_45559, +91 9421580934 ,AhMEdAbad  ,1970/01/01 
C46560, OwNeR_45560 ,+91 9296952464 , muMbAI,01 jaN 1970
C46561 , Owner_45561 ,+91 9587279629  , AHmEDaBad  ,01/01/1970
 C46562  ,oWNER_45562, +91 9179702187, cHEnnaI  , 1970/01/01 
C46563,oWNer_45563,+91 9615044197, mumbAI,"JaN 01, 1970"
C46564,OWNeR_45564 ,  +91 9212114822 , bAnGaLoRe, 01-01-1970 
C46565 ,OWneR_45565  , +91 9263105471, kOlkata,01/01/1970
C46566,  OWneR_45566,+91 9457159600 , baNGalOre,01/01/1970
c46567 , oWner_45567 ,+91 9145221494,jAiPuR ,01 jAN 1970 
c46568, OwNEr_45568 ,+91 9951755415  , kolkaTa,01-01-1970 
c46569  ,OWNEr_45569,+91 9957983424,AhmedabaD ," Jan 01, 1970"
 C46570  ,owNEr_45570, +91 9716361940  ,pUNE ,1970-01-01
 c46571 ,OWnEr_45571,  +91 9427334748 ,PuNE  ,1970-01-01
c46572 ,  ownEr_45572  , +91 9628344509, BANGaLORE ,01-01-1970 
C46573,OwnER_45573,+91 9202176460 ,  pUNe ,01 jAn 1970
c46574  ,OwnEr_45574, +91 9740971974 , HYDeRaBad ,1970/01/01 
 C46575 , OwnER_45575 ,+91 9629724413  , jaIpUR,01 Jan 1970 
 C46576 , OWNeR_45576 , +91 9952212865 ,mumBaI,"jaN 01, 1970"
 C46577  ,OWneR_45577 , +91 9587830898, pUNe  ,01/01/1970
c46578, oWnER_45578, +91 9531409587 ,jAIpUR , 1970/01/01
C46579, oWnEr_45579,  +91 9564114019  ,ahmEdAbAd,01 jAn 1970
C46580, owneR_45580, +91 9151606604, muMBai,"jAN 01, 1970"
c46581 , oWneR_45581 , +91 9444179970, hyDeRaBad  , 1970-01-01 
 c46582, OwNeR_45582  , +91 9420616317, hyderAbAd,01-01-1970
C46583  , OWNEr_45583,+91 9442492493,  bANGAloRE,"Jan 01, 1970 "
C46584,owner_45584, +91 9586542838 ,  muMBaI ,1970/01/01
 C46585  , ownEr_45585, +91 9559815682, LUckNOw , 1970-01-01
C46586  , OwNeR_45586, +91 9371068113, jAipuR,01 JaN 1970
c46587,ownER_45587, +91 9554067947,chenNAI,1970-01-01
c46588 ,oWneR_45588,+91 9950559220, LUCKNOw,01/01/1970 
 C46589 ,owneR_45589 , +91 9325307872,dELhI ,01-01-1970
 c46590,oWner_45590 , +91 9468060076 , LuckNoW,01/01/1970
c46591 ,ownER_45591,+91 9561900213,LUckNOW  ,01/01/1970 
  c46592, OWNER_45592 ,+91 9511930906,KOLKAtA,01-01-1970
C46593 , OwneR_45593,+91 9261036880 , BANGaLoRE ,01/01/1970
c46594 ,OwnEr_45594,+91 9827841595 , hyDerABAD,1970-01-01 
C46595, owNER_45595,+91 9479124248,punE , 01-01-1970 
 C46596 , ownER_45596 ,+91 9797161185 , dELhi,1970/01/01
c46597,oWNeR_45597,+91 9179759482 , baNgalORE ,01 jAN 1970
 C46598, oWNer_45598 , +91 9301897975,dELHI,01-01-1970
c46599  , owNEr_45599 ,+91 9909063046, HYdErabAD ,01 jan 1970
C46600 ,  OWNER_45600  , +91 9768352762 , HydERabaD,1970-01-01
 C46601,oWnER_45601  , +91 9436919954 ,LUCknoW  ,01 jaN 1970 
c46602 , owneR_45602 ,+91 9348680728,pune,"jAn 01, 1970 "
 C46603 ,  OWNeR_45603,  +91 9346782270,cHEnnAi,01-01-1970 
c46604  , OwnER_45604  , +91 9775712366,aHMeDaBAD, 01-01-1970
c46605 , OwNeR_45605 ,  +91 9719825952,  LuCknOW ,1970-01-01
c46606 ,OWneR_45606,+91 9304306895, hydEraBAD ,01-01-1970
C46607 , OWNeR_45607, +91 9299803331,Pune,01-01-1970
C46608 , Owner_45608  ,  +91 9858281003,  bANGaLorE,01/01/1970 
 C46609  , OwNEr_45609, +91 9988369895 ,mUMBAI,01 JAn 1970
  c46610,owNer_45610  , +91 9429204644, PuNE,01/01/1970 
 c46611 ,OWneR_45611,+91 9898644547 ,  JaIpUR," jan 01, 1970 "
 C46612 ,OwNeR_45612 , +91 9758331866 ,KoLkAtA ,1970/01/01
c46613, owneR_45613,+91 9288583419  ,KOLKaTA  ,01 JAn 1970 
C46614 ,ownEr_45614 ,+91 9366191914,mumbAi ,01 Jan 1970
 c46615,OWner_45615 ,+91 9697728796 ,PUNe,1970-01-01
c46616 , oWnEr_45616 ,+91 9446721070 ,MumBAI ,01/01/1970
 c46617,ownEr_45617 ,+91 9315259947, HYDEraBaD, 01-01-1970
c46618, oWnEr_45618 , +91 9438739312, CHEnnAI  ,1970-01-01
 C46619 ,oWneR_45619, +91 9468626543, hYDErabaD  ,01/01/1970
 c46620 ,OWNer_45620,+91 9246162756, HYdEraBad ,01-01-1970
c46621,  oWNeR_45621, +91 9209931772 ,dELhI,1970-01-01
 c46622 ,OwNER_45622 ,+91 9179380744  , jaipur ,1970/01/01
c46623, ownEr_45623  ,  +91 9502886499,hYDErAbAD ,"JAN 01, 1970 "
C46624,oWneR_45624, +91 9586589765,JaIpUr, 1970-01-01
 c46625 ,OWNEr_45625,+91 9178157087,BAngaLOrE  ,"jaN 01, 1970"
c46626, OwneR_45626 , +91 9635723828, deLHI ,"jAN 01, 1970"
 c46627,ownEr_45627 , +91 9573942943, LUCknoW ,1970/01/01
c46628,oWNER_45628,  +91 9285540491 , KOlKATA  ,01-01-1970
  C46629 ,owNEr_45629 , +91 9669049080, KolKata,01/01/1970 
 C46630, Owner_45630, +91 9751178002,  muMBAI , 01-01-1970
 c46631  ,OWNer_45631,+91 9304155161, deLHi  , 01-01-1970 
c46632  ,OwneR_45632  ,+91 9564044976  , LUCknOW ,01/01/1970
C46633 , oWNER_45633, +91 9772150146,  DELhI," jAN 01, 1970"
 C46634  , ownEr_45634,+91 9749163066 ,  DELhi ,01-01-1970
 c46635 ,OwNer_45635  , +91 9120395685 ,hydERaBAd ,1970-01-01
C46636,oWneR_45636, +91 9379329337,LuckNOw , 1970-01-01
  C46637,Owner_45637,+91 9621620195,deLhi, 01/01/1970
c46638 , OWnER_45638 , +91 9891771863,pune,1970-01-01 
c46639 , owNER_45639 ,+91 9281205102 ,MuMBaI, 01 jaN 1970 
c46640, ownEr_45640,+91 9961847992 ,chENNaI ,"JaN 01, 1970"
 c46641 , owNeR_45641,+91 9317530627, pUNe ,"JAn 01, 1970 "
 c46642 , owNeR_45642,+91 9259761979,  AHMeDAbAd ,01/01/1970
 C46643, OWneR_45643,+91 9632988868, bANgAlORE , 1970-01-01
 C46644, ownER_45644 , +91 9932042990, CHeNnAI,01 jAn 1970
c46645,owNEr_45645 , +91 9259428345,kOLKaTA ,01 JAN 1970
c46646 ,owner_45646  , +91 9297424866 ,KoLkAtA ,01/01/1970 
 c46647 ,OWNER_45647, +91 9303261280 ,dELHI,01/01/1970
c46648,oWnER_45648, +91 9931732306 , AHmeDABad, 1970/01/01
 C46649 ,oWneR_45649 ,+91 9398920036, kOlkaTA ,01 Jan 1970
 c46650  , OwNeR_45650,  +91 9357906371, BanGAlOrE  ,01/01/1970
C46651 , oWnEr_45651 , +91 9707152839, delHi, 1970/01/01
 c46652, owNEr_45652, +91 9210468700 , PUnE ," JAn 01, 1970"
c46653 ,ownEr_45653 , +91 9237299010  ,  mUmBAi,1970/01/01
c46654 , owneR_45654, +91 9874009070,lUCknoW,1970-01-01
c46655 ,owNEr_45655  ,+91 9861777499 ,kolKAtA  ,1970-01-01
C46656,  OwNeR_45656, +91 9457160553  ,AHMeDAbAd,1970-01-01
 C46657,  OWNER_45657 ,+91 9309131620 ,JaIpuR ,"jaN 01, 1970"
 c46658  ,OwNeR_45658  , +91 9253909790,hYdErAbAD ,1970-01-01 
c46659 ,owNER_45659, +91 9539683623,mUMbAi ,01 JaN 1970
 C46660 ,  OWner_45660, +91 9649033923,PuNe,01/01/1970
c46661, oWNEr_45661,+91 9255911358 ,cheNNai ,"jaN 01, 1970"
 C46662,ownEr_45662, +91 9580057068,JaIPur,01 jaN 1970
 C46663,  OWner_45663, +91 9467086364 ,  KolKaTA,1970/01/01
C46664,OwNER_45664 ,+91 9356287732 ,koLkAta ,01/01/1970
C46665  , OwNer_45665, +91 9802128238  ,DELhI , 1970-01-01
  c46666,Owner_45666 ,+91 9439942124, luCKnow ,1970-01-01
 C46667 , OwNer_45667,+91 9247548561,MuMbAI, 1970-01-01
 c46668 ,owneR_45668 ,+91 9120620218,hyderabAD  ,1970-01-01
  C46669 , owNer_45669  , +91 9357477969,JaiPuR, 1970/01/01 
C46670 , OWnER_45670 ,+91 9884857013,  AHmeDaBaD,1970-01-01
 C46671  ,OwNeR_45671 , +91 9572195270, MumbaI,"JAN 01, 1970 "
c46672,  oWner_45672, +91 9813715338, JAIpur," JAn 01, 1970 "
 C46673 ,  owNER_45673  , +91 9216916053 ,puNE, 01 JAN 1970
 c46674 , owNEr_45674, +91 9959612392 ,Delhi ,1970-01-01 
c46675,OWNer_45675 ,+91 9797970290 ,  HydErAbAd ,1970/01/01
 c46676 ,oWNeR_45676, +91 9606672005 ,aHmEdaBAD,01/01/1970
 C46677 ,oWner_45677 ,+91 9197769803, HydeRAbAD ,01/01/1970
C46678  , OwNEr_45678 , +91 9341248435,CheNNAi ,"jaN 01, 1970"
 C46679 ,  OwNer_45679  ,+91 9914767468 ,  BaNgaLore, 1970/01/01
 C46680 , oWNEr_45680 ,+91 9585605315,  DELhi ,01/01/1970
c46681, oWNEr_45681, +91 9917175960  ,DelHi  ,01-01-1970 
C46682,oWnEr_45682 ,+91 9778577407, baNgALorE,01/01/1970
 c46683, OwNeR_45683, +91 9361796416,mUMbai," jan 01, 1970 "
 C46684, OwNER_45684,  +91 9537583684 , deLHi ,01-01-1970
c46685  ,oWNEr_45685 ,+91 9494280964,PuNE ,01/01/1970
c46686,oWnER_45686 ,  +91 9482174954,ahMEDABaD,01/01/1970
 c46687 ,owNER_45687,+91 9862941379 ,dElHI ,1970-01-01 
 C46688,ownEr_45688,+91 9480679287, MumBAi ,1970-01-01
C46689 , OWnEr_45689 ,+91 9753679103  , chENnAi,"JaN 01, 1970"
 c46690,Owner_45690,+91 9819483774 , hyDeraBAd,01/01/1970 
c46691, oWNer_45691,+91 9716149899,kOlkAtA, 01 jaN 1970
 c46692,owneR_45692,+91 9712855848, LUCKnow , 1970-01-01
 c46693 ,oWnER_45693,+91 9292931303, baNGALORe,01 jAN 1970 
 C46694 , owner_45694,+91 9409778365, PUnE  ,01/01/1970 
c46695,OWnER_45695,+91 9912986991 ,aHMedabad  ,01/01/1970
 c46696 ,ownER_45696 , +91 9811141238 ,ChEnNAI ,"jaN 01, 1970 "
 c46697, oWNer_45697,+91 9983702053  , muMBAI, 1970-01-01
c46698,OWNer_45698 , +91 9746724810,MuMbAi  ,01 JAN 1970
 C46699 ,OwNeR_45699 , +91 9399103969 ,MumBAI, 01 jAn 1970 
  C46700 , owNer_45700,+91 9196805956 ,mUmbAi,01 jan 1970
c46701,OWNer_45701  , +91 9437142880 , dELHI,"jaN 01, 1970"
C46702  ,owNer_45702 , +91 9565629616, dELHI,1970/01/01
 C46703 ,owner_45703, +91 9361061045, koLkATA  ,01 jan 1970
 C46704,OWNer_45704 ,+91 9207839790 ,MumbAi,01 JAn 1970
C46705  ,OWneR_45705 , +91 9369094570  ,DeLHI , 01/01/1970 
C46706 ,owner_45706,+91 9818616608 ,LuCKNOw,01 JAn 1970
C46707,owNeR_45707 ,+91 9258343052  ,DelHi,01 jAN 1970
 C46708 , OwNER_45708 , +91 9123538434,KolkaTa,01-01-1970 
 c46709,OwnEr_45709, +91 9597251493, CHenNAi,01/01/1970
 c46710,ownER_45710 ,+91 9804594289 ,BANGaLOre,1970/01/01
c46711,oWnEr_45711 ,+91 9316115420, JAIpUR  ,1970/01/01
  c46712, OWner_45712  ,+91 9246374688 , MUMbAi,"jaN 01, 1970 "
  c46713,Owner_45713 , +91 9658505922, KOLkATa, 1970/01/01 
C46714 ,OwNeR_45714, +91 9919955394 ,banGalOrE  ,1970-01-01
c46715,Owner_45715, +91 9531402195,DELHi ,01-01-1970 
 C46716 ,Owner_45716  , +91 9389419556 ,deLhi,1970/01/01
C46717, owNEr_45717, +91 9270571136 ,dELHI ," Jan 01, 1970 "
 c46718 ,oWner_45718, +91 9791597172 ,  pUNE,01-01-1970 
c46719 ,OwneR_45719 ,+91 9930451118 , LUcKnow  , 01-01-1970 
C46720 ,oWNEr_45720,+91 9447551940, jAIPUr,1970/01/01 
 C46721 , OwNeR_45721 ,+91 9562556957,PuNe ,1970/01/01 
  c46722, owNeR_45722  , +91 9241876887,  BaNgaLOre,01-01-1970
 C46723 , OwNer_45723,+91 9311062958,ahMedABaD, 1970-01-01
c46724 ,OWNER_45724, +91 9209343885 , CheNnaI, 01/01/1970
C46725,owNEr_45725 ,+91 9673073030 , hyderaBAD  ,1970-01-01 
c46726,oWnER_45726 ,+91 9747554104 , kOLkAtA ,1970-01-01
 c46727  , oWnER_45727 , +91 9518892307, jAiPUr ,01-01-1970
c46728 , OWNeR_45728, +91 9361505149,LUCknOW ,01 JAn 1970
 C46729 ,oWNeR_45729 ,+91 9166025428 , hYDErAbAD,01 jAN 1970 
c46730,owNEr_45730, +91 9703172584,LUcknOw," jAn 01, 1970 "
 C46731 , OwNER_45731, +91 9460406697 , koLkatA,"jaN 01, 1970"
 c46732,oWNeR_45732, +91 9770951099 ,PUnE,"jAN 01, 1970"
c46733,owNeR_45733, +91 9633437019 , delhi, 01 JaN 1970 
c46734  ,  owner_45734 , +91 9442413229, MumbaI , 1970/01/01
C46735  ,owNEr_45735 , +91 9289452130  ,DElHI , 01 jAn 1970 
 c46736 ,owNEr_45736 ,+91 9587966847,LUcKnOW  ,"jan 01, 1970"
 c46737 ,  ownEr_45737,+91 9135153604,kOlKata ,01 jan 1970
 c46738 ,oWNer_45738, +91 9299070448 , delhi, 01 JAN 1970
C46739, oWnER_45739, +91 9341067924,bANgalOre  , 01/01/1970
c46740, OWneR_45740,+91 9881325588, MuMbai, 1970-01-01
c46741,  OWnEr_45741  ,+91 9387395142, pUNe,01 jAN 1970
c46742 ,OwNER_45742 , +91 9209068128 , AHmeDABAd ,01-01-1970 
 C46743 , Owner_45743 , +91 9161747912,KoLKaTA,01/01/1970
c46744 , OwNEr_45744 ,+91 9497624153 , kOLKata ,01/01/1970
c46745 ,ownER_45745, +91 9660492653 , CHEnnAi,01-01-1970 
 C46746,OWner_45746 ,+91 9213125549, AHmEdABaD, 01-01-1970
C46747,owner_45747 , +91 9417640549,BangALOre ,01-01-1970
C46748, OWNER_45748,+91 9640705897 ,baNgAlORE  ,01 JAN 1970
c46749 , owneR_45749,+91 9759801696 , DElHi ,1970-01-01
 C46750 ,OwnEr_45750,+91 9224808381, aHMEDABaD ,01 jAn 1970
C46751,OwNeR_45751,  +91 9763408520 ,hYdERAbAD,"jAn 01, 1970"
 c46752, owNEr_45752 , +91 9234423519, MUmBaI, 1970/01/01
 c46753, owner_45753 ,+91 9320731834,hYderabAD,01-01-1970
 C46754 ,owner_45754,+91 9233503646 , JAIPur, 01 JAn 1970 
C46755,  OWNEr_45755 ,+91 9566830051 , AhmEdAbad,"Jan 01, 1970"
 C46756 ,oWNEr_45756 , +91 9895321307  ,lUckNOW,01-01-1970
c46757, OWNER_45757, +91 9263365569, JaIpur,01 jan 1970
 c46758,owNEr_45758 , +91 9518683658,BaNgalore, 1970-01-01
c46759 ,owNeR_45759, +91 9473494620 ,HYDEraBad,01-01-1970
 C46760  , Owner_45760,+91 9571992111  , CheNNAi,01 jAN 1970
c46761  ,oWner_45761,+91 9415219727  ,PUNE, 1970-01-01
C46762,oWner_45762 ,+91 9681840454 ,MuMBAI ,"jaN 01, 1970"
c46763, OwNer_45763  , +91 9332045170, lUcKnOw ,01-01-1970 
 c46764, OwNEr_45764 , +91 9743891149 ,KoLKAtA ,"jan 01, 1970"
c46765,owner_45765 ,+91 9413136749 , lUcknOW,01 jan 1970 
 c46766 , oWNeR_45766,+91 9664600825 , DelHi," jAN 01, 1970"
